,Average waiting time,queue length,steps,volume
0,0.0,0,0,9
1,7.333333333333333,10,35,21
2,12.038461538461538,11,70,26
3,17.923076923076923,17,105,26
4,25.0,18,140,32
5,34.689655172413794,18,175,29
6,26.366666666666667,20,210,30
7,40.48148148148148,19,245,27
8,34.714285714285715,14,280,28
9,48.0,18,315,28
10,48.5,26,350,38
11,31.5,28,385,40
12,52.794117647058826,25,420,34
13,39.1764705882353,28,455,34
14,26.743589743589745,27,490,39
15,27.61764705882353,23,525,34
16,15.052631578947368,22,560,38
17,26.38095238095238,28,595,42
18,32.31428571428572,22,630,35
19,44.43333333333333,20,665,30
20,32.90625,20,700,32
21,47.54838709677419,20,735,31
22,46.5,21,770,34
23,40.06896551724138,23,805,29
24,26.242424242424242,21,840,33
25,33.09375,22,875,32
26,25.5,17,910,32
27,24.170731707317074,28,945,41
28,26.3125,25,980,48
29,38.611111111111114,29,1015,36
30,27.25925925925926,16,1050,27
31,34.142857142857146,17,1085,28
32,22.82051282051282,24,1120,39
33,23.48936170212766,32,1155,47
34,28.037735849056602,29,1190,53
35,34.431372549019606,39,1225,51
36,34.475,29,1260,40
37,28.685714285714287,25,1295,35
38,30.517241379310345,18,1330,29
39,32.13333333333333,19,1365,30
40,24.81081081081081,24,1400,37
41,41.94117647058823,22,1435,34
42,50.484848484848484,26,1470,33
43,42.93939393939394,25,1505,33
44,35.361111111111114,26,1540,36
45,46.92857142857143,19,1575,28
46,41.1219512195122,25,1610,41
47,53.80434782608695,35,1645,46
48,71.3409090909091,31,1680,44
49,41.81395348837209,27,1715,43
50,28.952380952380953,33,1750,42
51,36.52777777777778,27,1785,36
52,35.68421052631579,18,1820,38
53,25.216216216216218,25,1855,37
54,35.38235294117647,20,1890,34
55,33.666666666666664,27,1925,36
56,37.24242424242424,25,1960,33
57,28.829268292682926,24,1995,41
58,36.39473684210526,23,2030,38
59,27.714285714285715,30,2065,42
60,36.46666666666667,28,2100,45
61,34.588235294117645,31,2135,51
62,45.11764705882353,36,2170,51
63,44.955555555555556,33,2205,45
64,52.78048780487805,29,2240,41
65,38.69444444444444,24,2275,36
66,47.26470588235294,23,2310,34
67,46.294117647058826,23,2345,34
68,22.85185185185185,14,2380,27
69,25.05263157894737,23,2415,38
70,29.444444444444443,31,2450,45
71,40.6,28,2485,35
72,33.88095238095238,23,2520,42
73,28.431818181818183,31,2555,44
74,34.702127659574465,28,2590,47
75,43.285714285714285,26,2625,42
76,33.30612244897959,37,2660,49
77,48.08695652173913,36,2695,46
78,52.292682926829265,32,2730,41
79,28.272727272727273,21,2765,33
80,22.88888888888889,28,2800,45
81,28.953488372093023,29,2835,43
82,38.319148936170215,30,2870,47
83,36.96363636363636,37,2905,55
84,55.45614035087719,43,2940,57
85,62.61702127659574,34,2975,47
86,52.37777777777778,37,3010,45
87,56.38636363636363,31,3045,44
88,70.35555555555555,31,3080,45
89,45.714285714285715,29,3115,42
90,25.837209302325583,31,3150,43
91,35.0,26,3185,30
92,58.11764705882353,17,3220,17
93,90.0,5,3255,5
94,119.0,1,3290,1
95,0.0,0,3325,0
