,Average waiting time,queue length,steps,volume
0,0.0,0,0,0
1,0.0,0,15,0
2,0.0,0,30,0
3,4.0,2,45,1
4,0.0,4,60,1
5,15.0,8,75,1
6,13.0,8,90,1
7,0.0,8,105,0
8,32.0,10,120,1
9,0.0,7,135,1
10,0.0,6,150,3
11,49.0,11,165,1
12,0.0,8,180,0
13,0.0,12,195,0
14,57.5,11,210,2
15,34.0,13,225,1
16,29.0,19,240,3
17,0.0,19,255,0
18,57.0,15,270,1
19,88.0,18,285,1
20,0.0,16,300,0
21,0.0,20,315,1
22,32.0,20,330,1
23,167.0,26,345,1
24,51.0,26,360,1
25,0.0,19,375,0
26,0.0,25,390,0
27,7.0,17,405,2
28,0.0,22,420,0
29,0.0,22,435,0
30,29.333333333333332,19,450,3
31,0.0,25,465,1
32,0.0,25,480,0
33,0.0,21,495,0
34,399.0,26,510,1
35,97.0,25,525,2
36,13.5,20,540,2
37,0.0,21,555,1
38,0.0,17,570,0
39,0.0,23,585,0
40,95.5,14,600,2
41,0.0,17,615,1
42,25.0,14,630,2
43,0.0,24,645,0
44,40.0,23,660,1
45,0.0,27,675,0
46,0.0,24,690,1
47,0.0,33,705,0
48,0.0,28,720,2
49,42.0,33,735,2
50,0.0,32,750,0
51,82.33333333333333,32,765,3
52,0.0,36,780,0
53,225.0,32,795,1
54,158.0,36,810,2
55,0.0,35,825,0
56,77.0,35,840,1
57,50.0,30,855,1
58,0.0,33,870,0
59,104.0,31,885,2
60,0.0,29,900,0
61,0.0,30,915,1
62,0.0,31,930,1
63,0.0,35,945,1
64,0.0,33,960,1
65,99.0,40,975,1
66,42.0,38,990,1
67,472.0,34,1005,1
68,116.5,34,1020,2
69,0.0,32,1035,1
70,47.5,25,1050,2
71,76.0,32,1065,1
72,406.0,29,1080,2
73,0.0,34,1095,0
74,0.0,33,1110,0
75,0.0,30,1125,0
76,19.5,24,1140,2
77,0.0,32,1155,0
78,53.0,29,1170,1
79,171.0,24,1185,1
80,0.0,30,1200,0
81,54.0,28,1215,1
82,46.0,23,1230,2
83,62.0,30,1245,2
84,0.0,25,1260,0
85,214.0,21,1275,3
86,30.5,17,1290,2
87,0.0,21,1305,0
88,0.0,15,1320,1
89,51.0,20,1335,2
90,0.0,19,1350,0
91,0.0,20,1365,0
92,27.5,18,1380,2
93,99.0,16,1395,1
94,51.0,20,1410,2
95,0.0,22,1425,0
96,13.0,21,1440,1
97,60.0,20,1455,1
98,176.0,25,1470,1
99,70.5,24,1485,2
100,0.0,24,1500,0
101,106.0,24,1515,3
102,0.0,19,1530,1
103,57.666666666666664,22,1545,3
104,30.0,22,1560,2
105,0.0,25,1575,0
106,0.0,19,1590,1
107,19.0,22,1605,1
108,85.0,20,1620,2
109,193.5,24,1635,2
110,74.0,21,1650,1
111,0.0,27,1665,1
112,11.0,16,1680,3
113,0.0,26,1695,0
114,0.0,18,1710,0
115,0.0,19,1725,0
116,0.0,17,1740,1
117,30.0,17,1755,2
118,0.0,16,1770,1
119,0.0,23,1785,0
120,0.0,17,1800,1
121,28.0,16,1815,1
122,0.0,20,1830,1
123,79.5,18,1845,2
124,96.0,25,1860,3
125,0.0,19,1875,0
