,Average waiting time,queue length,steps,volume
234,0.0,29,2340,0
235,55.0,30,2350,3
236,0.0,37,2360,0
237,256.5,36,2370,2
238,0.0,36,2380,0
239,22.5,34,2390,2
240,0.0,34,2400,0
241,0.0,34,2410,0
242,66.0,30,2420,1
243,201.5,28,2430,2
244,0.0,31,2440,0
245,0.0,30,2450,0
246,73.0,32,2460,2
247,36.0,33,2470,1
248,106.5,32,2480,2
249,71.0,36,2490,1
250,35.0,33,2500,2
251,0.0,31,2510,0
252,0.0,31,2520,0
253,112.5,28,2530,2
254,3.0,28,2540,1
255,0.0,26,2550,0
256,0.0,24,2560,0
257,30.0,22,2570,2
258,81.0,25,2580,1
259,0.0,23,2590,0
260,0.0,26,2600,0
261,52.333333333333336,22,2610,3
262,24.0,23,2620,1
263,218.0,28,2630,1
264,98.0,30,2640,1
265,0.0,29,2650,0
266,49.5,29,2660,2
267,0.0,31,2670,0
268,48.75,30,2680,4
269,0.0,30,2690,0
270,26.0,33,2700,1
271,93.0,34,2710,1
272,8.0,31,2720,1
273,188.66666666666666,35,2730,3
274,75.0,35,2740,2
275,19.0,28,2750,1
276,269.0,32,2760,1
277,0.0,38,2770,0
278,83.66666666666667,35,2780,3
279,85.0,35,2790,2
280,0.0,34,2800,2
281,261.0,33,2810,1
282,0.0,33,2820,1
283,60.666666666666664,30,2830,3
284,292.0,31,2840,1
285,68.0,26,2850,1
286,17.5,27,2860,2
287,24.0,28,2870,1
288,74.0,28,2880,2
289,35.0,29,2890,1
290,0.0,28,2900,1
291,99.66666666666667,29,2910,3
292,0.0,33,2920,0
293,0.0,34,2930,0
294,19.5,36,2940,2
295,339.0,37,2950,1
296,0.0,38,2960,0
297,208.0,35,2970,1
298,30.0,35,2980,1
299,65.0,34,2990,2
300,13.0,38,3000,1
301,0.0,34,3010,0
302,190.0,35,3020,1
303,0.0,32,3030,1
304,24.0,31,3040,2
305,55.0,32,3050,2
306,167.0,36,3060,1
307,0.0,34,3070,0
308,55.0,29,3080,1
309,30.0,30,3090,1
310,53.0,26,3100,1
311,182.0,30,3110,1
312,73.0,33,3120,1
313,53.0,30,3130,2
314,57.0,33,3140,1
315,190.66666666666666,32,3150,3
316,26.0,33,3160,1
317,0.0,30,3170,0
318,297.0,33,3180,1
319,46.0,33,3190,2
320,8.0,28,3200,1
321,0.0,28,3210,0
322,97.0,30,3220,2
323,0.0,29,3230,0
324,0.0,24,3240,0
325,0.0,23,3250,0
326,0.0,19,3260,0
327,0.0,18,3270,0
328,0.0,14,3280,0
329,0.0,12,3290,0
330,0.0,9,3300,0
331,0.0,5,3310,0
332,0.0,3,3320,0
333,0.0,1,3330,0
334,0.0,0,3340,0
335,0.0,0,3350,0
336,0.0,0,3360,0
337,0.0,0,3370,0
338,0.0,0,3380,0
