,Average waiting time,queue length,steps,volume
0,0.0,0,0,0
1,0.0,0,20,1
2,0.0,0,40,14
3,4.294117647058823,7,60,17
4,3.7333333333333334,4,80,15
5,7.285714285714286,6,100,21
6,9.75,11,120,20
7,14.72,13,140,25
8,17.93103448275862,14,160,29
9,15.296296296296296,15,180,27
10,25.08,14,200,25
11,17.724137931034484,16,220,29
12,28.82758620689655,20,240,29
13,42.285714285714285,13,260,21
14,41.55,11,280,20
15,19.52,10,300,25
16,27.47826086956522,11,320,23
17,32.45,11,340,20
18,6.083333333333333,9,360,24
19,11.076923076923077,13,380,26
20,14.84,13,400,25
21,23.16,16,420,25
22,24.863636363636363,14,440,22
23,18.90909090909091,13,460,22
24,26.31578947368421,12,480,19
25,14.434782608695652,11,500,23
26,8.035714285714286,15,520,28
27,11.538461538461538,15,540,26
28,13.538461538461538,13,560,26
29,22.25925925925926,15,580,27
30,24.785714285714285,14,600,28
31,21.90909090909091,15,620,33
32,35.107142857142854,19,640,28
33,40.07692307692308,13,660,26
34,24.192307692307693,19,680,26
35,15.814814814814815,14,700,27
36,17.571428571428573,15,720,28
37,16.82758620689655,16,740,29
38,26.571428571428573,11,760,21
39,14.423076923076923,13,780,26
40,16.714285714285715,15,800,28
41,23.347826086956523,10,820,23
42,21.894736842105264,12,840,19
43,23.636363636363637,10,860,22
44,15.5,12,880,24
45,15.36,13,900,25
46,19.36,13,920,25
47,21.0,13,940,28
48,23.352941176470587,17,960,34
49,12.580645161290322,16,980,31
50,14.375,16,1000,32
51,15.382352941176471,18,1020,34
52,23.724137931034484,19,1040,29
53,31.0,17,1060,27
54,21.928571428571427,16,1080,28
55,24.322580645161292,15,1100,31
56,24.387096774193548,20,1120,31
57,23.363636363636363,17,1140,33
58,31.62962962962963,15,1160,27
59,12.714285714285714,18,1180,35
60,16.272727272727273,20,1200,33
61,17.17142857142857,18,1220,35
62,20.666666666666668,20,1240,36
63,16.710526315789473,24,1260,38
64,27.022727272727273,35,1280,44
65,31.0,42,1300,52
66,41.193548387096776,52,1320,62
67,50.31506849315068,60,1340,73
68,61.65432098765432,72,1360,81
69,70.33333333333333,81,1380,93
70,79.71153846153847,94,1400,104
71,89.3913043478261,102,1420,115
72,101.54166666666667,115,1440,120
73,111.79230769230769,121,1460,130
74,120.1056338028169,131,1480,142
75,117.51006711409396,142,1500,149
76,113.90384615384616,148,1520,156
77,127.03048780487805,157,1540,164
78,49.44767441860465,141,1560,172
79,26.5,125,1580,164
80,34.03164556962025,112,1600,158
81,36.51923076923077,108,1620,156
82,29.92763157894737,101,1640,152
83,35.986577181208055,105,1660,149
84,43.772413793103446,99,1680,145
85,34.141891891891895,114,1700,148
86,48.8125,130,1720,144
87,63.62837837837838,133,1740,148
88,77.92156862745098,135,1760,153
89,96.22875816993464,144,1780,153
90,89.16774193548387,142,1800,155
91,89.80645161290323,142,1820,155
92,52.4671052631579,112,1840,152
93,30.405405405405407,96,1860,148
94,40.65986394557823,105,1880,147
95,43.392857142857146,76,1900,140
96,49.36879432624114,100,1920,141
97,45.138888888888886,117,1940,144
98,33.927536231884055,96,1960,138
99,43.29323308270677,105,1980,133
100,50.4,118,2000,140
101,58.095238095238095,113,2020,147
102,69.77852348993288,125,2040,149
103,63.50675675675676,95,2060,148
104,70.76027397260275,113,2080,146
105,69.29078014184397,106,2100,141
106,33.85820895522388,79,2120,134
107,39.38931297709924,101,2140,131
108,48.638297872340424,106,2160,141
109,60.08904109589041,107,2180,146
110,66.05970149253731,91,2200,134
111,64.93893129770993,105,2220,131
112,56.93333333333333,109,2240,135
113,14.514925373134329,97,2260,134
114,20.16923076923077,105,2280,130
115,29.103174603174605,96,2300,126
116,39.67479674796748,104,2320,123
117,48.166666666666664,93,2340,120
118,38.35344827586207,77,2360,116
119,46.64601769911504,83,2380,113
120,33.63636363636363,84,2400,110
121,31.654867256637168,85,2420,113
122,36.90756302521008,93,2440,119
123,27.266666666666666,96,2460,120
124,23.975409836065573,84,2480,122
125,34.91228070175438,87,2500,114
126,46.14150943396226,75,2520,106
127,38.75471698113208,82,2540,106
128,39.20952380952381,77,2560,105
129,25.49074074074074,77,2580,108
130,34.657407407407405,85,2600,108
131,23.8018018018018,75,2620,111
132,32.324074074074076,87,2640,108
133,40.72222222222222,83,2660,108
134,48.04716981132076,80,2680,106
135,54.56730769230769,75,2700,104
136,67.2127659574468,74,2720,94
137,41.56842105263158,67,2740,95
138,20.17241379310345,56,2760,87
139,22.925925925925927,62,2780,81
140,20.048780487804876,66,2800,82
141,28.41111111111111,58,2820,90
142,33.833333333333336,68,2840,90
143,26.855555555555554,62,2860,90
144,34.46666666666667,69,2880,90
145,42.09411764705882,59,2900,85
146,40.333333333333336,57,2920,81
147,21.705128205128204,51,2940,78
148,26.7125,63,2960,80
149,29.16867469879518,60,2980,83
150,43.49367088607595,60,3000,79
151,49.26315789473684,59,3020,76
152,28.585714285714285,49,3040,70
153,35.70422535211268,49,3060,71
154,41.738461538461536,47,3080,65
155,41.61904761904762,40,3100,63
156,23.89090909090909,37,3120,55
157,16.21153846153846,30,3140,52
158,19.0,37,3160,55
159,18.21153846153846,33,3180,52
160,30.5,34,3200,46
161,37.21621621621622,28,3220,37
162,38.333333333333336,24,3240,27
163,53.625,14,3260,16
164,49.75,8,3280,8
165,66.0,5,3300,5
166,76.5,2,3320,2
167,0.0,0,3340,0
168,0.0,0,3360,0
