,Average waiting time,queue length,steps,volume
0,0.0,0,0,0
1,0.0,0,10,1
2,0.0,0,20,5
3,0.0,0,30,14
4,0.8666666666666667,4,40,15
5,3.066666666666667,5,50,15
6,2.5294117647058822,4,60,17
7,1.0714285714285714,3,70,14
8,2.0,5,80,17
9,2.9,5,90,20
10,4.875,11,100,24
11,5.6521739130434785,11,110,23
12,9.695652173913043,16,120,23
13,8.846153846153847,15,130,26
14,9.0,12,140,26
15,5.416666666666667,8,150,24
16,2.24,8,160,25
17,5.0,13,170,25
18,9.333333333333334,14,180,24
19,5.038461538461538,13,190,26
20,4.291666666666667,8,200,24
21,5.214285714285714,13,210,28
22,4.733333333333333,17,220,30
23,7.571428571428571,15,230,28
24,2.5925925925925926,12,240,27
25,5.92,14,250,25
26,5.583333333333333,11,260,24
27,3.227272727272727,8,270,22
28,4.238095238095238,12,280,21
29,8.153846153846153,16,290,26
30,6.703703703703703,9,300,27
31,0.9259259259259259,7,310,27
32,1.32,9,320,25
33,2.380952380952381,8,330,21
34,2.85,8,340,20
35,4.0,8,350,24
36,6.72,10,360,25
37,2.8846153846153846,6,370,26
38,2.3846153846153846,11,380,26
39,5.666666666666667,13,390,24
40,3.125,7,400,24
41,3.4615384615384617,13,410,26
42,6.36,15,420,25
43,4.333333333333333,8,430,24
44,2.1739130434782608,11,440,23
45,6.15,11,450,20
46,9.12,15,460,25
47,3.608695652173913,8,470,23
48,3.2857142857142856,12,480,21
49,6.478260869565218,13,490,23
50,2.8,5,500,25
51,1.88,9,510,25
52,5.230769230769231,14,520,26
53,3.0714285714285716,10,530,28
54,3.3333333333333335,10,540,24
55,2.5454545454545454,7,550,22
56,2.8333333333333335,9,560,24
57,4.708333333333333,10,570,24
58,3.217391304347826,7,580,23
59,2.772727272727273,9,590,22
60,3.423076923076923,11,600,26
61,5.5,15,610,34
62,8.058823529411764,18,620,34
63,9.303030303030303,22,630,33
64,4.911764705882353,15,640,34
65,3.3636363636363638,16,650,33
66,7.424242424242424,24,660,33
67,8.8125,18,670,32
68,5.964285714285714,15,680,28
69,8.0625,20,690,32
70,3.727272727272727,13,700,33
71,5.548387096774194,17,710,31
72,9.714285714285714,23,720,35
73,7.416666666666667,19,730,36
74,4.454545454545454,16,740,33
75,8.84375,23,750,32
76,3.6129032258064515,10,760,31
77,2.0,5,770,27
78,3.4615384615384617,14,780,26
79,4.620689655172414,10,790,29
80,6.0,12,800,28
81,4.230769230769231,11,810,26
82,7.615384615384615,16,820,26
83,3.142857142857143,8,830,21
84,4.818181818181818,9,840,22
85,4.0,9,850,21
86,4.5,8,860,22
87,1.4,3,870,20
88,2.2,8,880,20
89,5.333333333333333,11,890,24
90,4.2727272727272725,8,900,22
91,3.44,9,910,25
92,2.24,8,920,25
93,1.4615384615384615,8,930,26
94,2.6785714285714284,11,940,28
95,5.096774193548387,13,950,31
96,7.620689655172413,14,960,29
97,10.848484848484848,19,970,33
98,10.702702702702704,19,980,37
99,6.083333333333333,15,990,36
100,2.7567567567567566,13,1000,37
101,3.8157894736842106,22,1010,38
102,8.175,28,1020,40
103,10.025641025641026,24,1030,39
104,1.7647058823529411,9,1040,34
105,6.28125,26,1050,32
106,6.583333333333333,21,1060,36
107,4.257142857142857,16,1070,35
108,9.448275862068966,20,1080,29
109,14.733333333333333,21,1090,30
110,8.424242424242424,13,1100,33
111,6.625,14,1110,32
112,9.838709677419354,20,1120,31
113,9.454545454545455,17,1130,33
114,6.181818181818182,13,1140,33
115,3.1142857142857143,16,1150,35
116,7.2631578947368425,24,1160,38
117,7.051282051282051,21,1170,39
118,4.761904761904762,17,1180,42
119,5.951219512195122,22,1190,41
120,6.906976744186046,25,1200,43
121,9.319148936170214,32,1210,47
122,8.96078431372549,28,1220,51
123,3.979591836734694,18,1230,49
124,4.770833333333333,28,1240,48
125,9.382978723404255,32,1250,47
126,10.045454545454545,28,1260,44
127,5.953488372093023,26,1270,43
128,4.348837209302325,24,1280,43
129,4.75,21,1290,40
130,3.8,19,1300,40
131,4.527777777777778,20,1310,36
132,4.4324324324324325,18,1320,37
133,1.7647058823529411,10,1330,34
134,3.03125,16,1340,32
135,3.5588235294117645,14,1350,34
136,8.363636363636363,23,1360,33
137,9.029411764705882,19,1370,34
138,6.5588235294117645,15,1380,34
139,5.3125,13,1390,32
140,3.0344827586206895,12,1400,29
141,4.379310344827586,13,1410,29
142,6.0,17,1420,31
143,7.148148148148148,13,1430,27
144,8.666666666666666,16,1440,24
145,4.545454545454546,8,1450,22
146,3.9523809523809526,8,1460,21
147,2.4347826086956523,9,1470,23
148,2.35,4,1480,20
149,2.8,8,1490,20
150,6.5,12,1500,20
151,7.85,11,1510,20
152,7.555555555555555,9,1520,18
153,3.0588235294117645,5,1530,17
154,1.9444444444444444,6,1540,18
155,3.611111111111111,8,1550,18
156,0.8888888888888888,2,1560,18
157,1.9411764705882353,7,1570,17
158,5.714285714285714,8,1580,14
159,1.6363636363636365,2,1590,11
160,2.3846153846153846,4,1600,13
161,2.8421052631578947,5,1610,19
162,1.1428571428571428,3,1620,21
163,2.391304347826087,7,1630,23
164,1.8695652173913044,6,1640,23
165,3.0416666666666665,9,1650,24
166,5.6923076923076925,11,1660,26
167,4.592592592592593,10,1670,27
168,4.038461538461538,12,1680,26
169,3.7419354838709675,11,1690,31
170,3.4482758620689653,14,1700,29
171,6.576923076923077,19,1710,26
172,12.142857142857142,20,1720,28
173,12.766666666666667,16,1730,30
174,6.392857142857143,9,1740,28
175,1.2333333333333334,6,1750,30
176,1.7058823529411764,15,1760,34
177,5.3125,19,1770,32
178,5.689655172413793,14,1780,29
179,2.8275862068965516,12,1790,29
180,7.413793103448276,19,1800,29
181,4.344827586206897,12,1810,29
182,2.2962962962962963,13,1820,27
183,5.896551724137931,18,1830,29
184,4.878787878787879,13,1840,33
185,1.5588235294117647,5,1850,34
186,3.138888888888889,16,1860,36
187,5.25,20,1870,36
188,5.1891891891891895,18,1880,37
189,3.5833333333333335,13,1890,36
190,5.314285714285714,20,1900,35
191,7.2631578947368425,21,1910,38
192,6.555555555555555,16,1920,36
193,3.4594594594594597,15,1930,37
194,6.0588235294117645,20,1940,34
195,10.806451612903226,22,1950,31
196,3.84375,14,1960,32
197,3.5,12,1970,26
198,7.777777777777778,17,1980,27
199,5.037037037037037,11,1990,27
200,6.419354838709677,15,2000,31
201,7.735294117647059,17,2010,34
202,3.742857142857143,12,2020,35
203,2.1714285714285713,12,2030,35
204,2.8181818181818183,14,2040,33
205,7.933333333333334,22,2050,30
206,6.580645161290323,15,2060,31
207,6.62962962962963,12,2070,27
208,5.535714285714286,16,2080,28
209,10.28125,20,2090,32
210,13.102564102564102,25,2100,39
211,12.461538461538462,21,2110,39
212,7.891891891891892,20,2120,37
213,4.0285714285714285,17,2130,35
214,7.7894736842105265,26,2140,38
215,8.644444444444444,25,2150,45
216,9.627450980392156,29,2160,51
217,14.473684210526315,39,2170,57
218,19.838709677419356,47,2180,62
219,26.93846153846154,57,2190,65
220,35.02985074626866,61,2200,67
221,40.391891891891895,65,2210,74
222,46.80769230769231,68,2220,78
223,51.258823529411764,74,2230,85
224,56.27472527472528,78,2240,91
225,61.916666666666664,85,2250,96
226,66.27184466019418,90,2260,103
227,71.33944954128441,98,2270,109
228,77.77876106194691,103,2280,113
229,82.03333333333333,108,2290,120
230,87.744,116,2300,125
231,93.43846153846154,120,2310,130
232,99.84328358208955,125,2320,134
233,105.46762589928058,131,2330,139
234,109.51369863013699,136,2340,146
235,113.55555555555556,141,2350,153
236,119.78343949044586,146,2360,157
237,126.99375,155,2370,160
238,132.65454545454546,158,2380,165
239,138.0705882352941,159,2390,170
240,144.28735632183907,166,2400,174
241,148.87222222222223,170,2410,180
242,151.7340425531915,177,2420,188
243,140.87309644670052,175,2430,197
244,104.90547263681592,175,2440,201
245,75.9656862745098,175,2450,204
246,44.16417910447761,156,2460,201
247,20.655,153,2470,200
248,18.541062801932366,174,2480,207
249,21.107981220657276,184,2490,213
250,26.98165137614679,199,2500,218
251,33.535714285714285,209,2510,224
252,40.62608695652174,217,2520,230
253,48.80590717299578,225,2530,237
254,56.53061224489796,231,2540,245
255,65.31854838709677,238,2550,248
256,73.07843137254902,247,2560,255
257,81.6023166023166,253,2570,259
258,88.74157303370787,258,2580,267
259,95.2536231884058,262,2590,276
260,103.05338078291815,272,2600,281
261,108.62671232876713,278,2610,292
262,116.75337837837837,288,2620,296
263,126.16835016835017,295,2630,297
264,133.42904290429044,296,2640,303
265,140.93506493506493,300,2650,308
266,149.78064516129032,305,2660,310
267,158.6602564102564,308,2670,312
268,165.94006309148264,311,2680,317
269,173.6386292834891,315,2690,321
270,181.26461538461538,320,2700,325
271,189.3871951219512,321,2710,328
272,196.2912912912913,329,2720,333
