,Average waiting time,queue length,steps,volume
0,0.0,0,0,1
1,0.8666666666666667,4,25,15
2,8.85,9,50,20
3,9.28,10,75,25
4,11.681818181818182,13,100,22
5,18.366666666666667,19,125,30
6,20.02777777777778,22,150,36
7,20.84375,22,175,32
8,17.87878787878788,20,200,33
9,14.870967741935484,19,225,31
10,23.733333333333334,22,250,30
11,20.133333333333333,16,275,30
12,20.166666666666668,18,300,30
13,16.785714285714285,18,325,28
14,12.258064516129032,16,350,31
15,16.25,21,375,32
16,22.756756756756758,28,400,37
17,31.558823529411764,25,425,34
18,15.5625,13,450,32
19,17.533333333333335,20,475,30
20,17.34285714285714,23,500,35
21,25.658536585365855,30,525,41
22,14.93939393939394,17,550,33
23,16.694444444444443,23,575,36
24,16.163265306122447,31,600,49
25,24.568181818181817,35,625,44
26,31.743589743589745,27,650,39
27,16.83783783783784,20,675,37
28,18.444444444444443,26,700,36
29,23.75,23,725,32
30,20.65625,19,750,32
31,16.5625,17,775,32
32,10.68,10,800,25
33,19.5,18,825,26
34,22.5,18,850,30
35,14.15625,16,875,32
36,11.148148148148149,14,900,27
37,14.090909090909092,18,925,33
38,22.61111111111111,25,950,36
39,7.405405405405405,15,975,37
40,13.82857142857143,22,1000,35
41,16.62962962962963,17,1025,27
42,16.766666666666666,18,1050,30
43,19.5,22,1075,32
44,20.033333333333335,20,1100,30
45,11.73076923076923,11,1125,26
46,13.472222222222221,20,1150,36
47,19.02777777777778,25,1175,36
48,16.763157894736842,21,1200,38
49,17.475,23,1225,40
50,22.3,31,1250,40
51,29.53846153846154,30,1275,39
52,24.147058823529413,23,1300,34
53,13.709677419354838,18,1325,31
54,15.59375,20,1350,32
55,20.705882352941178,23,1375,34
56,21.294117647058822,23,1400,34
57,21.35483870967742,23,1425,31
58,21.87878787878788,21,1450,33
59,19.322580645161292,20,1475,31
60,21.346153846153847,19,1500,26
61,19.782608695652176,14,1525,23
62,12.32,15,1550,25
63,21.210526315789473,15,1575,19
64,14.625,10,1600,24
65,9.78125,17,1625,32
66,17.970588235294116,23,1650,34
67,17.75,24,1675,40
68,26.294117647058822,29,1700,34
69,15.783783783783784,17,1725,37
70,15.431818181818182,29,1750,44
71,18.657894736842106,25,1775,38
72,14.371428571428572,21,1800,35
73,16.763157894736842,24,1825,38
74,9.447368421052632,15,1850,38
75,19.926829268292682,29,1875,41
76,20.358974358974358,26,1900,39
77,20.5,23,1925,34
78,25.037037037037038,17,1950,27
79,19.814814814814813,15,1975,27
80,16.675675675675677,20,2000,37
81,14.783783783783784,25,2025,37
82,22.65714285714286,24,2050,35
83,20.88235294117647,22,2075,34
84,15.083333333333334,21,2100,36
85,19.085714285714285,24,2125,35
86,15.785714285714286,23,2150,42
87,21.682926829268293,32,2175,41
88,22.38888888888889,26,2200,36
89,21.428571428571427,20,2225,35
90,14.580645161290322,15,2250,31
91,12.90625,19,2275,32
92,23.264705882352942,23,2300,34
93,21.0,21,2325,32
94,13.878787878787879,20,2350,33
95,18.964285714285715,16,2375,28
96,13.25925925925926,15,2400,27
97,10.5,14,2425,30
98,19.404761904761905,29,2450,42
99,25.333333333333332,30,2475,42
100,28.2972972972973,26,2500,37
101,16.615384615384617,21,2525,39
102,16.757575757575758,24,2550,33
103,18.944444444444443,25,2575,36
104,20.479166666666668,30,2600,48
105,17.40909090909091,30,2625,44
106,17.866666666666667,29,2650,45
107,23.466666666666665,34,2675,45
108,29.568181818181817,32,2700,44
109,17.977777777777778,25,2725,45
110,23.714285714285715,28,2750,35
111,25.916666666666668,25,2775,36
112,18.68888888888889,23,2800,45
113,8.395348837209303,22,2825,43
114,15.130434782608695,31,2850,46
115,21.52173913043478,31,2875,46
116,24.522727272727273,29,2900,44
117,13.777777777777779,25,2925,45
118,20.104166666666668,33,2950,48
119,20.91304347826087,30,2975,46
120,26.851063829787233,36,3000,47
121,17.934782608695652,26,3025,46
122,20.91111111111111,32,3050,45
123,15.71111111111111,24,3075,45
124,27.145833333333332,38,3100,48
125,24.75,25,3125,40
126,16.81578947368421,22,3150,38
127,21.324324324324323,26,3175,37
128,28.714285714285715,23,3200,28
129,50.0,22,3225,22
130,68.0,6,3250,6
131,92.0,1,3275,1
132,0.0,0,3300,0
133,0.0,0,3325,0
