,0
1,3070
0,3080
2,3090
9,3100
7,3110
1,3120
9,3130
0,3140
0,3150
0,3160
0,3170
11,3180
11,3190
0,3200
0,3210
11,3220
0,3230
4,3240
4,3250
4,3260
4,3270
10,3280
10,3290
10,3300
10,3310
0,3320
6,3330
4,3340
4,3350
4,3360
4,3370
4,3380
0,3390
10,3400
11,3410
10,3420
10,3430
9,3440
9,3450
5,3460
9,3470
5,3480
9,3490
9,3500
9,3510
5,3520
9,3530
5,3540
9,3550
9,3560
9,3570
9,3580
5,3590
5,3600
9,3610
9,3620
9,3630
9,3640
9,3650
9,3660
5,3670
9,3680
5,3690
5,3700
5,3710
5,3720
9,3730
9,3740
9,3750
9,3760
4,3770
9,3780
11,3790
5,3800
9,3810
9,3820
9,3830
9,3840
2,3850
2,3860
2,3870
0,3880
5,3890
5,3900
5,3910
5,3920
5,3930
2,3940
2,3950
2,3960
2,3970
2,3980
2,3990
2,4000
2,4010
2,4020
9,4030
9,4040
2,4050
2,4060
7,4070
9,4080
9,4090
9,4100
11,4110
9,4120
8,4130
9,4140
9,4150
9,4160
9,4170
5,4180
5,4190
9,4200
5,4210
5,4220
5,4230
9,4240
9,4250
9,4260
11,4270
11,4280
11,4290
8,4300
11,4310
5,4320
5,4330
5,4340
5,4350
5,4360
5,4370
5,4380
2,4390
2,4400
2,4410
2,4420
2,4430
1,4440
2,4450
0,4460
2,4470
2,4480
2,4490
0,4500
2,4510
2,4520
2,4530
2,4540
1,4550
0,4560
1,4570
0,4580
7,4590
7,4600
0,4610
1,4620
1,4630
9,4640
9,4650
9,4660
11,4670
11,4680
0,4690
9,4700
1,4710
9,4720
9,4730
9,4740
9,4750
11,4760
9,4770
9,4780
11,4790
0,4800
9,4810
9,4820
9,4830
9,4840
0,4850
9,4860
0,4870
11,4880
11,4890
9,4900
9,4910
9,4920
9,4930
9,4940
8,4950
8,4960
8,4970
2,4980
11,4990
11,5000
11,5010
11,5020
11,5030
11,5040
11,5050
11,5060
11,5070
11,5080
11,5090
8,5100
11,5110
11,5120
11,5130
11,5140
11,5150
8,5160
11,5170
11,5180
11,5190
11,5200
11,5210
8,5220
8,5230
8,5240
11,5250
11,5260
11,5270
11,5280
11,5290
8,5300
9,5310
9,5320
9,5330
11,5340
2,5350
9,5360
8,5370
2,5380
2,5390
2,5400
2,5410
2,5420
2,5430
8,5440
2,5450
8,5460
8,5470
2,5480
2,5490
2,5500
2,5510
8,5520
2,5530
2,5540
8,5550
7,5560
7,5570
9,5580
11,5590
7,5600
7,5610
7,5620
7,5630
7,5640
7,5650
7,5660
7,5670
7,5680
7,5690
7,5700
7,5710
7,5720
7,5730
7,5740
7,5750
7,5760
7,5770
7,5780
7,5790
7,5800
7,5810
7,5820
7,5830
7,5840
7,5850
7,5860
7,5870
7,5880
9,5890
9,5900
9,5910
11,5920
11,5930
9,5940
9,5950
9,5960
9,5970
8,5980
11,5990
11,6000
8,6010
9,6020
9,6030
9,6040
9,6050
11,6060
9,6070
9,6080
11,6090
11,6100
9,6110
9,6120
9,6130
8,6140
8,6150
8,6160
11,6170
11,6180
11,6190
11,6200
11,6210
11,6220
11,6230
11,6240
11,6250
11,6260
11,6270
11,6280
11,6290
11,6300
11,6310
11,6320
11,6330
11,6340
11,6350
11,6360
11,6370
11,6380
11,6390
11,6400
11,6410
11,6420
11,6430
11,6440
11,6450
11,6460
9,6470
9,6480
9,6490
9,6500
2,6510
9,6520
9,6530
9,6540
9,6550
9,6560
9,6570
9,6580
9,6590
9,6600
8,6610
9,6620
9,6630
9,6640
9,6650
9,6660
9,6670
11,6680
9,6690
11,6700
9,6710
9,6720
9,6730
9,6740
9,6750
9,6760
9,6770
9,6780
9,6790
9,6800
9,6810
11,6820
9,6830
9,6840
9,6850
9,6860
9,6870
9,6880
9,6890
9,6900
9,6910
9,6920
9,6930
9,6940
9,6950
9,6960
9,6970
9,6980
9,6990
11,7000
9,7010
9,7020
2,7030
9,7040
9,7050
9,7060
9,7070
9,7080
9,7090
9,7100
2,7110
9,7120
9,7130
9,7140
11,7150
11,7160
9,7170
11,7180
11,7190
11,7200
11,7210
11,7220
11,7230
11,7240
11,7250
11,7260
11,7270
11,7280
11,7290
11,7300
11,7310
11,7320
11,7330
11,7340
11,7350
11,7360
11,7370
11,7380
11,7390
11,7400
11,7410
11,7420
11,7430
11,7440
11,7450
11,7460
11,7470
9,7480
9,7490
9,7500
11,7510
11,7520
11,7530
11,7540
11,7550
11,7560
11,7570
11,7580
11,7590
11,7600
11,7610
11,7620
11,7630
11,7640
11,7650
11,7660
11,7670
11,7680
11,7690
11,7700
11,7710
11,7720
11,7730
11,7740
11,7750
11,7760
11,7770
11,7780
11,7790
11,7800
11,7810
11,7820
11,7830
11,7840
11,7850
11,7860
11,7870
11,7880
11,7890
11,7900
11,7910
11,7920
11,7930
11,7940
11,7950
11,7960
11,7970
11,7980
11,7990
11,8000
11,8010
11,8020
11,8030
11,8040
11,8050
11,8060
11,8070
11,8080
11,8090
11,8100
11,8110
11,8120
11,8130
11,8140
11,8150
11,8160
11,8170
11,8180
11,8190
11,8200
11,8210
11,8220
11,8230
11,8240
11,8250
11,8260
11,8270
11,8280
11,8290
11,8300
11,8310
11,8320
11,8330
11,8340
11,8350
11,8360
11,8370
11,8380
11,8390
11,8400
11,8410
11,8420
11,8430
11,8440
11,8450
11,8460
11,8470
11,8480
11,8490
11,8500
11,8510
11,8520
11,8530
11,8540
11,8550
11,8560
11,8570
11,8580
11,8590
11,8600
11,8610
11,8620
11,8630
11,8640
11,8650
11,8660
11,8670
11,8680
11,8690
11,8700
11,8710
11,8720
11,8730
11,8740
11,8750
11,8760
11,8770
11,8780
11,8790
11,8800
11,8810
11,8820
11,8830
11,8840
11,8850
11,8860
11,8870
11,8880
11,8890
11,8900
11,8910
11,8920
11,8930
11,8940
11,8950
11,8960
11,8970
11,8980
11,8990
11,9000
11,9010
11,9020
11,9030
11,9040
11,9050
11,9060
11,9070
11,9080
11,9090
11,9100
11,9110
11,9120
11,9130
11,9140
11,9150
11,9160
11,9170
11,9180
11,9190
11,9200
11,9210
11,9220
11,9230
11,9240
11,9250
11,9260
11,9270
11,9280
11,9290
11,9300
11,9310
11,9320
11,9330
11,9340
11,9350
11,9360
11,9370
11,9380
11,9390
11,9400
11,9410
11,9420
11,9430
11,9440
11,9450
11,9460
11,9470
11,9480
11,9490
11,9500
11,9510
11,9520
11,9530
11,9540
11,9550
11,9560
11,9570
11,9580
11,9590
11,9600
11,9610
11,9620
11,9630
11,9640
11,9650
11,9660
11,9670
11,9680
11,9690
11,9700
11,9710
11,9720
11,9730
11,9740
11,9750
11,9760
11,9770
11,9780
11,9790
11,9800
11,9810
11,9820
11,9830
11,9840
11,9850
11,9860
11,9870
11,9880
11,9890
11,9900
11,9910
11,9920
11,9930
11,9940
11,9950
11,9960
11,9970
11,9980
11,9990
11,10000
11,10010
11,10020
11,10030
11,10040
11,10050
11,10060
11,10070
11,10080
11,10090
11,10100
11,10110
11,10120
11,10130
11,10140
11,10150
11,10160
11,10170
11,10180
11,10190
11,10200
11,10210
11,10220
11,10230
11,10240
11,10250
11,10260
11,10270
11,10280
11,10290
11,10300
11,10310
11,10320
11,10330
11,10340
11,10350
11,10360
11,10370
11,10380
11,10390
11,10400
11,10410
11,10420
11,10430
11,10440
11,10450
11,10460
11,10470
11,10480
11,10490
11,10500
11,10510
11,10520
11,10530
11,10540
11,10550
11,10560
11,10570
11,10580
11,10590
11,10600
11,10610
11,10620
11,10630
11,10640
11,10650
11,10660
11,10670
11,10680
11,10690
11,10700
11,10710
11,10720
11,10730
11,10740
11,10750
11,10760
11,10770
11,10780
11,10790
11,10800
11,10810
11,10820
11,10830
11,10840
11,10850
11,10860
11,10870
11,10880
11,10890
11,10900
11,10910
11,10920
11,10930
11,10940
11,10950
11,10960
11,10970
11,10980
11,10990
11,11000
11,11010
11,11020
11,11030
11,11040
11,11050
11,11060
11,11070
11,11080
11,11090
11,11100
11,11110
11,11120
11,11130
11,11140
11,11150
11,11160
11,11170
11,11180
11,11190
11,11200
11,11210
