,Average waiting time,queue length,steps,volume
227,252.5,145,2270,6
228,287.1666666666667,150,2280,6
229,284.1666666666667,148,2290,6
230,227.83333333333334,151,2300,6
231,504.14285714285717,157,2310,7
232,559.4285714285714,157,2320,7
233,632.7142857142857,153,2330,7
234,554.0,153,2340,7
235,713.75,147,2350,8
236,752.5,154,2360,8
237,875.7142857142857,161,2370,7
238,948.2857142857143,155,2380,7
239,1054.5,148,2390,6
240,686.2857142857143,145,2400,7
241,373.7142857142857,150,2410,7
242,374.875,160,2420,8
243,414.625,163,2430,8
244,454.875,161,2440,8
245,482.875,160,2450,8
246,522.875,164,2460,8
247,657.0,170,2470,7
248,616.7142857142857,165,2480,7
249,513.25,164,2490,8
250,513.625,171,2500,8
251,645.4285714285714,177,2510,7
252,715.1428571428571,173,2520,7
253,654.0,167,2530,8
254,549.0,173,2540,8
255,483.75,175,2550,8
256,538.0,179,2560,8
257,628.875,179,2570,8
258,680.5,172,2580,8
259,675.5,177,2590,8
260,648.375,178,2600,8
261,691.0,186,2610,8
262,787.0,186,2620,8
263,764.0,182,2630,8
264,635.25,184,2640,8
265,547.875,183,2650,8
266,579.875,193,2660,8
267,686.625,194,2670,8
268,711.375,189,2680,8
269,648.0,186,2690,8
270,578.25,191,2700,8
271,598.875,196,2710,8
272,642.0,197,2720,8
273,605.125,195,2730,8
274,538.0,197,2740,8
275,521.5,206,2750,8
276,576.5,207,2760,8
277,603.125,207,2770,8
278,598.625,204,2780,8
279,597.625,204,2790,8
280,621.875,210,2800,8
281,650.5,209,2810,8
282,653.5,209,2820,8
283,732.0,216,2830,8
284,775.125,213,2840,8
285,789.375,209,2850,8
286,832.875,205,2860,8
287,742.125,200,2870,8
288,686.0,201,2880,8
289,545.25,196,2890,8
290,555.875,212,2900,8
291,566.625,217,2910,8
292,568.5,223,2920,8
293,621.75,231,2930,8
294,706.8571428571429,223,2940,7
295,738.875,221,2950,8
296,902.2857142857143,210,2960,7
297,761.0,204,2970,8
298,633.5,206,2980,8
299,491.0,216,2990,8
300,526.0,237,3000,8
301,641.5714285714286,230,3010,7
302,640.0,229,3020,8
303,735.125,224,3030,8
304,841.8571428571429,212,3040,7
305,795.5714285714286,228,3050,7
306,712.375,224,3060,8
307,676.1428571428571,215,3070,7
308,743.8571428571429,233,3080,7
309,702.625,221,3090,8
310,713.5714285714286,223,3100,7
311,715.125,218,3110,8
312,763.625,216,3120,8
313,844.1428571428571,209,3130,7
314,789.375,206,3140,8
315,855.8571428571429,221,3150,7
316,783.75,235,3160,8
317,893.25,243,3170,8
318,1007.375,245,3180,8
319,1142.75,242,3190,8
320,1323.7142857142858,231,3200,7
321,1148.375,223,3210,8
322,1089.5,229,3220,8
323,1024.875,233,3230,8
324,1005.375,238,3240,8
325,1046.375,238,3250,8
326,1078.875,231,3260,8
327,1081.75,228,3270,8
328,1143.142857142857,213,3280,7
329,1143.0,205,3290,7
330,1041.625,206,3300,8
331,1018.0,185,3310,8
332,1037.125,192,3320,8
333,858.875,193,3330,8
334,627.375,201,3340,8
335,393.5,197,3350,8
336,422.625,191,3360,8
337,421.125,183,3370,8
338,417.125,181,3380,8
339,383.125,178,3390,8
340,362.75,172,3400,8
341,347.0,170,3410,8
342,341.25,164,3420,8
343,337.5,164,3430,8
344,330.25,157,3440,8
345,328.25,157,3450,8
346,310.5,149,3460,8
347,335.0,152,3470,7
348,291.42857142857144,144,3480,7
349,321.6666666666667,145,3490,6
350,298.6666666666667,137,3500,6
351,304.8333333333333,138,3510,6
352,290.1666666666667,132,3520,6
353,274.8333333333333,131,3530,6
354,223.0,125,3540,6
355,186.0,123,3550,5
356,147.66666666666666,120,3560,3
357,108.0,116,3570,1
358,0.0,112,3580,0
359,0.0,108,3590,0
360,0.0,104,3600,0
361,0.0,101,3610,0
362,0.0,96,3620,0
363,0.0,94,3630,0
364,0.0,91,3640,0
365,0.0,88,3650,0
366,0.0,85,3660,0
367,0.0,82,3670,0
368,0.0,79,3680,0
369,0.0,76,3690,0
370,0.0,73,3700,0
371,0.0,70,3710,0
372,0.0,67,3720,0
373,0.0,64,3730,0
374,0.0,60,3740,0
375,0.0,56,3750,0
376,0.0,52,3760,0
377,0.0,48,3770,0
378,0.0,44,3780,0
379,0.0,40,3790,0
380,0.0,36,3800,0
381,0.0,33,3810,0
382,0.0,30,3820,0
383,0.0,27,3830,0
384,0.0,24,3840,0
385,0.0,21,3850,0
386,0.0,18,3860,0
387,0.0,15,3870,0
388,0.0,12,3880,0
389,0.0,9,3890,0
390,0.0,6,3900,0
391,0.0,3,3910,0
392,0.0,1,3920,0
393,0.0,0,3930,0
394,0.0,0,3940,0
395,0.0,0,3950,0
396,0.0,0,3960,0
397,0.0,0,3970,0
