,Average waiting time,queue length,steps,volume
378,0.0,27,5670,0
379,0.0,27,5685,0
380,0.0,27,5700,0
381,0.0,27,5715,0
382,0.0,27,5730,0
383,0.0,27,5745,0
384,0.0,27,5760,0
385,0.0,27,5775,0
386,0.0,27,5790,0
387,0.0,27,5805,0
388,0.0,27,5820,0
389,0.0,27,5835,0
390,0.0,27,5850,0
391,0.0,27,5865,0
392,0.0,20,5880,0
393,0.0,25,5895,0
394,0.0,22,5910,0
395,0.0,24,5925,0
396,0.0,24,5940,0
397,0.0,24,5955,0
398,0.0,24,5970,0
399,0.0,24,5985,0
400,0.0,24,6000,0
401,0.0,24,6015,0
402,0.0,24,6030,0
403,0.0,24,6045,0
404,0.0,24,6060,0
405,0.0,24,6075,0
406,0.0,24,6090,0
407,0.0,24,6105,0
408,0.0,24,6120,0
409,0.0,24,6135,0
410,0.0,24,6150,0
411,0.0,24,6165,0
412,0.0,24,6180,0
413,0.0,22,6195,0
414,0.0,22,6210,0
415,0.0,20,6225,0
416,0.0,21,6240,0
417,0.0,21,6255,0
418,0.0,21,6270,0
419,0.0,21,6285,0
420,0.0,21,6300,0
421,0.0,21,6315,0
422,0.0,21,6330,0
423,0.0,21,6345,0
424,0.0,21,6360,0
425,0.0,21,6375,0
426,0.0,21,6390,0
427,0.0,21,6405,0
428,0.0,21,6420,0
429,0.0,21,6435,0
430,0.0,21,6450,0
431,0.0,21,6465,0
432,0.0,21,6480,0
433,0.0,16,6495,0
434,0.0,19,6510,0
435,0.0,14,6525,0
436,0.0,18,6540,0
437,0.0,18,6555,0
438,0.0,18,6570,0
439,0.0,18,6585,0
440,0.0,18,6600,0
441,0.0,18,6615,0
442,0.0,18,6630,0
443,0.0,18,6645,0
444,0.0,18,6660,0
445,0.0,18,6675,0
446,0.0,18,6690,0
447,0.0,18,6705,0
448,0.0,18,6720,0
449,0.0,18,6735,0
450,0.0,18,6750,0
451,0.0,18,6765,0
452,0.0,18,6780,0
453,0.0,11,6795,0
454,0.0,16,6810,0
455,0.0,13,6825,0
456,0.0,15,6840,0
457,0.0,15,6855,0
458,0.0,15,6870,0
459,0.0,15,6885,0
460,0.0,15,6900,0
461,0.0,15,6915,0
462,0.0,15,6930,0
463,0.0,15,6945,0
464,0.0,15,6960,0
465,0.0,15,6975,0
466,0.0,15,6990,0
467,0.0,15,7005,0
468,0.0,15,7020,0
469,0.0,15,7035,0
470,0.0,15,7050,0
471,0.0,15,7065,0
472,0.0,15,7080,0
