,Average waiting time,queue length,steps,volume
0,0.0,0,0,0
1,0.0,0,10,0
2,0.0,0,20,0
3,0.0,0,30,0
4,0.0,0,40,2
5,0.0,4,50,0
6,17.5,7,60,2
7,11.0,12,70,2
8,0.0,13,80,0
9,34.0,16,90,3
10,0.0,20,100,0
11,59.0,23,110,2
12,0.0,30,120,1
13,233.5,37,130,2
14,191.0,39,140,1
15,0.0,38,150,1
16,37.0,41,160,1
17,224.33333333333334,46,170,3
18,589.0,50,180,1
19,1362.0,52,190,1
20,252.0,52,200,3
21,233.0,50,210,1
22,78.0,49,220,1
23,732.5,47,230,2
24,0.0,43,240,1
25,0.0,45,250,1
26,0.0,48,260,0
27,1898.0,57,270,1
28,528.5,53,280,2
29,783.5,49,290,4
30,1155.0,52,300,1
31,96.66666666666667,48,310,3
32,94.5,51,320,2
33,201.0,51,330,1
34,66.0,48,340,1
35,731.0,45,350,1
36,74.0,43,360,3
37,222.5,46,370,2
38,0.0,44,380,0
39,22.333333333333332,52,390,3
40,858.0,58,400,1
41,285.0,56,410,1
42,391.6666666666667,62,420,3
43,0.0,60,430,0
44,125.0,71,440,2
45,495.0,74,450,2
46,518.6666666666666,70,460,3
47,696.3333333333334,65,470,3
48,728.5,67,480,2
49,137.0,58,490,3
50,0.0,47,500,2
51,0.0,49,510,0
52,0.0,56,520,0
53,0.0,63,530,1
54,486.5,68,540,2
55,0.0,66,550,0
56,22.5,68,560,2
57,529.0,68,570,1
58,13.0,68,580,1
59,0.0,74,590,1
60,907.0,81,600,1
61,0.0,78,610,0
62,1439.0,83,620,2
63,420.3333333333333,81,630,3
64,209.0,72,640,2
65,99.0,74,650,2
66,134.0,83,660,2
67,218.5,77,670,2
68,308.0,75,680,2
69,422.5,78,690,2
70,1086.0,83,700,1
71,874.0,82,710,1
72,379.0,76,720,1
73,996.5,72,730,4
74,1742.6666666666667,73,740,3
75,4136.0,81,750,1
76,2679.0,74,760,1
77,325.5,78,770,2
78,165.5,71,780,2
79,45.0,79,790,1
80,0.0,78,800,1
81,0.0,82,810,1
82,480.6666666666667,92,820,3
83,526.5,85,830,2
84,88.5,70,840,2
85,674.0,67,850,1
86,482.0,71,860,1
87,1436.0,68,870,3
88,984.4,68,880,5
89,4629.0,74,890,1
90,2977.0,69,900,1
91,442.0,61,910,1
92,462.5,59,920,2
93,577.5,64,930,2
94,1065.6666666666667,74,940,3
95,885.0,65,950,1
96,199.0,62,960,1
97,443.0,61,970,2
98,187.25,62,980,4
99,66.0,68,990,1
100,1066.5,74,1000,2
101,39.0,70,1010,1
102,1210.0,69,1020,2
103,1691.5,72,1030,2
104,774.0,67,1040,2
105,515.0,72,1050,3
106,312.6666666666667,70,1060,3
107,243.66666666666666,60,1070,3
108,164.0,64,1080,4
109,80.66666666666667,67,1090,3
110,0.0,68,1100,0
111,983.5,64,1110,2
112,0.0,79,1120,0
113,0.0,83,1130,0
114,0.0,88,1140,0
115,487.6666666666667,92,1150,3
116,499.6666666666667,89,1160,3
117,665.0,82,1170,3
118,534.0,71,1180,3
119,520.6666666666666,66,1190,3
120,900.5,71,1200,2
121,1578.6666666666667,76,1210,3
122,360.0,72,1220,1
123,1.0,61,1230,1
124,0.0,66,1240,1
125,0.0,68,1250,0
126,36.0,74,1260,1
127,240.66666666666666,74,1270,3
128,0.0,74,1280,1
129,419.5,79,1290,2
130,0.0,81,1300,0
131,1280.0,84,1310,2
132,957.0,76,1320,1
133,95.0,62,1330,2
134,771.5,64,1340,4
135,786.3333333333334,61,1350,3
136,497.6666666666667,63,1360,3
137,474.5,57,1370,2
138,36.0,59,1380,1
139,127.0,62,1390,1
140,0.0,68,1400,0
141,117.0,78,1410,2
142,0.0,76,1420,0
143,91.0,73,1430,1
144,452.0,74,1440,2
145,582.5,73,1450,2
146,483.0,77,1460,2
147,181.66666666666666,71,1470,3
148,528.3333333333334,67,1480,3
149,428.5,68,1490,2
150,475.5,77,1500,4
151,1376.0,81,1510,1
152,584.5,76,1520,2
153,323.5,87,1530,2
154,1120.6666666666667,91,1540,3
155,560.0,87,1550,2
156,459.0,89,1560,2
157,494.5,90,1570,4
158,271.3333333333333,81,1580,3
159,223.4,78,1590,5
160,162.25,79,1600,4
161,214.75,89,1610,4
162,474.0,96,1620,2
163,377.3333333333333,97,1630,3
164,312.75,86,1640,4
165,496.75,81,1650,4
166,2.0,76,1660,1
167,193.0,74,1670,2
168,324.75,79,1680,4
169,1084.3333333333333,74,1690,3
170,271.0,81,1700,3
171,228.0,77,1710,1
172,0.0,81,1720,2
173,0.0,84,1730,1
174,0.0,86,1740,1
175,590.3333333333334,87,1750,3
176,330.5,86,1760,2
177,97.5,87,1770,2
178,190.0,95,1780,1
179,220.0,93,1790,1
180,95.0,86,1800,1
181,0.0,85,1810,1
182,0.0,87,1820,0
183,0.0,90,1830,0
184,0.0,93,1840,0
185,2372.0,100,1850,2
186,1972.0,91,1860,2
187,2164.0,79,1870,3
188,1261.0,76,1880,6
189,1368.25,72,1890,4
190,1415.25,79,1900,4
191,1625.6666666666667,73,1910,3
192,1986.0,75,1920,2
193,1191.5,63,1930,2
194,360.0,61,1940,1
195,773.5,60,1950,2
196,0.0,66,1960,0
197,85.0,65,1970,1
198,824.0,72,1980,1
199,34.0,72,1990,2
200,245.0,73,2000,1
201,519.5,75,2010,2
202,39.0,74,2020,2
203,97.0,73,2030,2
204,698.0,78,2040,3
205,580.6666666666666,79,2050,3
206,911.0,85,2060,2
207,852.5,74,2070,2
208,540.0,74,2080,2
209,356.0,74,2090,3
210,941.0,78,2100,2
211,719.0,78,2110,2
212,248.5,65,2120,2
213,113.66666666666667,51,2130,3
214,0.0,53,2140,1
215,0.0,55,2150,1
216,70.0,62,2160,2
217,3.0,60,2170,1
218,686.0,59,2180,1
219,3234.0,61,2190,1
220,681.3333333333334,69,2200,3
221,191.5,68,2210,2
222,36.0,64,2220,1
223,340.0,72,2230,1
